Unnamed: 0,Buy Time,Buy Price,Sell Time,Sell Price,Profit/Loss,Reason
117,2019-08-27 07:30:00+05:30,10240.0,2019-08-28 04:30:00+05:30,10185.05,-54.95000000000073,1
272,2020-05-26 17:30:00+05:30,8817.21,2020-05-27 05:30:00+05:30,8886.87,69.66000000000167,2
707,2022-05-09 22:30:00+05:30,31268.1,2022-05-10 04:30:00+05:30,30076.31,-1191.7899999999972,0
121,2019-09-04 18:30:00+05:30,10401.7,2019-09-04 21:30:00+05:30,10552.2,150.5,2
984,2023-09-25 00:30:00+05:30,26449.17,2023-09-25 20:30:00+05:30,26243.72,-205.4499999999971,1
127,2019-09-16 17:30:00+05:30,10148.3,2019-09-17 02:30:00+05:30,10282.7,134.40000000000146,2
913,2023-05-21 16:30:00+05:30,26829.94,2023-05-22 11:30:00+05:30,26821.69,-8.25,1
541,2021-09-03 05:30:00+05:30,48570.37,2021-09-03 09:30:00+05:30,49707.18,1136.8099999999977,2
1108,2024-05-19 21:30:00+05:30,66662.01,2024-05-20 09:30:00+05:30,67132.43,470.4199999999983,2
297,2020-07-14 00:30:00+05:30,9235.07,2020-07-14 16:30:00+05:30,9232.95,-2.1199999999989814,1
720,2022-06-03 15:30:00+05:30,29821.3,2022-06-04 09:30:00+05:30,29715.67,-105.63000000000102,1
1147,2024-08-02 19:30:00+05:30,63157.95,2024-08-03 03:30:00+05:30,61386.01,-1771.939999999995,0
587,2021-11-20 20:30:00+05:30,57588.37,2021-11-20 23:30:00+05:30,59411.47,1823.0999999999983,2
911,2023-05-18 20:30:00+05:30,27086.77,2023-05-18 22:30:00+05:30,26488.99,-597.7799999999988,0
634,2022-01-31 00:30:00+05:30,37512.37,2022-01-31 19:30:00+05:30,37510.84,-1.5300000000061118,1
1057,2024-02-21 14:30:00+05:30,51095.1,2024-02-22 02:30:00+05:30,51385.34,290.239999999998,2
417,2021-03-06 18:30:00+05:30,47320.3,2021-03-06 23:30:00+05:30,48473.3,1153.0,2
1195,2024-11-03 05:30:00+05:30,69159.76,2024-11-04 00:30:00+05:30,68679.0,-480.7599999999948,1
103,2019-07-26 00:30:00+05:30,9857.82,2019-07-26 20:30:00+05:30,9794.01,-63.80999999999949,1
569,2021-10-24 11:30:00+05:30,60702.86,2021-10-25 00:30:00+05:30,60643.09,-59.77000000000408,1
845,2022-12-30 10:30:00+05:30,16554.39,2022-12-30 20:30:00+05:30,16555.26,0.8699999999989814,2
1158,2024-08-19 04:30:00+05:30,58427.35,2024-08-19 21:30:00+05:30,58705.99,278.6399999999994,2
693,2022-04-24 04:30:00+05:30,39441.6,2022-04-24 08:30:00+05:30,39776.57,334.9700000000012,2
412,2021-02-28 03:30:00+05:30,45828.43,2021-02-28 08:30:00+05:30,44629.17,-1199.260000000002,0
37,2019-03-04 09:30:00+05:30,3750.73,2019-03-05 05:30:00+05:30,3719.42,-31.309999999999945,1
1035,2024-01-12 19:30:00+05:30,45442.02,2024-01-12 20:30:00+05:30,44462.01,-980.0099999999948,0
113,2019-08-17 22:30:00+05:30,10079.43,2019-08-18 14:30:00+05:30,10194.55,115.11999999999898,2
961,2023-08-18 03:30:00+05:30,26801.29,2023-08-18 18:30:00+05:30,26241.78,-559.510000000002,0
582,2021-11-15 22:30:00+05:30,64036.99,2021-11-16 05:30:00+05:30,62540.03,-1496.9599999999991,0
1141,2024-07-23 21:30:00+05:30,65857.99,2024-07-24 12:30:00+05:30,66078.0,220.0099999999948,2
189,2019-12-09 20:30:00+05:30,7424.0,2019-12-10 20:30:00+05:30,7234.13,-189.8699999999999,0
998,2023-10-31 08:30:00+05:30,34209.33,2023-10-31 14:30:00+05:30,34414.65,205.3199999999997,2
1117,2024-06-07 22:30:00+05:30,69803.59,2024-06-08 18:30:00+05:30,69430.0,-373.5899999999965,1
377,2020-12-31 19:30:00+05:30,28371.51,2020-12-31 23:30:00+05:30,28872.25,500.7400000000016,2
